"country","date_year","scientificNameID","year","scientificName","dynamicProperties","superfamilyid","individualCount","associatedReferences","dropped","aphiaID","decimalLatitude","subclassid","phylumid","familyid","catalogNumber","basisOfRecord","terrestrial","maximumDepthInMeters","id","day","order","infraorderid","dataset_id","locality","decimalLongitude","collectionCode","date_end","speciesid","superfamily","date_start","month","genus","bibliographicCitation","eventDate","brackish","superorder","scientificNameAuthorship","absence","superorderid","genusid","originalScientificName","marine","minimumDepthInMeters","preparations","subphylumid","infraclassid","institutionCode","date_mid","infraclass","identifiedBy","class","infraorder","orderid","waterBody","kingdom","recordedBy","classid","phylum","species","subphylum","subclass","family","kingdomid","node_id","sss","shoredistance","sst","bathymetry","fieldNumber","occurrenceStatus","stateProvince","occurrenceID","locationRemarks","associatedMedia","county","modified","dateIdentified","specificEpithet","habitat","institutionID","language","type","fieldNotes","organismQuantity","verbatimEventDate","sampleSizeUnit","island","verbatimLocality","verbatimLatitude","organismQuantityType","samplingProtocol","parentEventID","continent","eventID","islandGroup","samplingEffort","taxonRank","eventRemarks","vernacularName","countryCode","verbatimLongitude","nomenclaturalCode","datasetName","geodeticDatum","taxonomicStatus","previousIdentifications","locationID","verbatimCoordinates","datasetID","sampleSizeValue","depth","locationAccordingTo","georeferencedBy","ownerInstitutionCode","higherGeographyID","georeferenceProtocol","rightsHolder","recordNumber","georeferencedDate","higherGeography","georeferenceRemarks","license","identificationVerificationStatus","identificationRemarks","verbatimSRS","georeferenceVerificationStatus","verbatimCoordinateSystem","accessRights","coordinateUncertaintyInMeters","references","municipality","nameAccordingTo","verbatimDepth","occurrenceRemarks","sex","typeStatus","otherCatalogNumbers","lifeStage","infraspecificEpithet","subspecies","subspeciesid","collectionID","disposition","georeferenceSources","eventTime","footprintWKT","startDayOfYear"
"Colombia",2002,"urn:lsid:marinespecies.org:taxname:213380","2002","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,11.3256111,149854,1806,179653,NA,"HumanObservation",FALSE,16,"4a4ecd35-6661-4aba-9646-1cda8cb6d8f5","25","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Tayrona, Bahía Chengue C1 Estación CHE 1",-74.1283611,NA,1.035504e+12,213380,"Odontophora",1.035504e+12,"10","Echinometra",NA,"2002-10-25",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.035504e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Nelson Manrique | Sonia Bejarano",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.36,54,27.31,-10,NA,"Presente","Magdalena","INVEMAR:SIMAC:InvVag:CHE-1:2002:S5:000651",NA,NA,"Santa Marta",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2002/10/25","metros cuadrados",NA,"Chengue C1","11° 19' 32.1"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CHE","SA","INVEMAR:SIMAC:InvVag:CHE-1",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, medio, profundo. Estación proyecto SIMAC. Monitoreo de temperatura en la parcela intermedia.","Erizo","CO","74° 7' 42"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","74° 7' 42"" W 11° 19' 32.1"" N","INVEMAR:SIMAC:1999","20",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"urn:lsid:marinespecies.org:taxname:213380","2002","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,9.7055278,149854,1806,179653,NA,"HumanObservation",FALSE,6,"4a9fad62-4341-4e04-a983-7c84a44f9391","03","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Ceycen Estación CEY 1",-75.8661389,NA,1.020384e+12,213380,"Odontophora",1.020384e+12,"05","Echinometra",NA,"2002-05-03",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.020384e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Sonia Bejarano | Nelson Manrique",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",34.82,1678,28.89,80,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:CEY-1:2002:S2:000370",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2002/05/03","metros cuadrados","Isla Ceycen","Ceycen 1","9° 42' 19.9"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CEY","SA","INVEMAR:SIMAC:InvVag:CEY-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero. Intermedio del Pacifico es equivalente a somero del Caribe.","Erizo","CO","75° 51' 58.1"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 51' 58.1"" W 9° 42' 19.9"" N","INVEMAR:SIMAC:1999","20",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"urn:lsid:marinespecies.org:taxname:213380","2002","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,8.6704166,149854,1806,179653,NA,"HumanObservation",FALSE,3,"4ad1d253-4f2d-4fef-9c04-8c4363e4bbad","29","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Ensenada Sapzurro, Cabo Tiburón S Estación CTI 1",-77.3586666,NA,1025308800000,213380,"Odontophora",1025308800000,"06","Echinometra",NA,"2002-06-29",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,2,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1025308800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Oscar Caucali | Nelson Manrique",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",29.45,60,28.33,-51,NA,"Presente","Chocó","INVEMAR:SIMAC:InvVag:CTI-1:2002:S3:000422",NA,NA,"Acandí",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","21","2002/06/29","metros cuadrados",NA,"Cabo Tiburón S","8° 40' 13.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CTI","SA","INVEMAR:SIMAC:InvVag:CTI-1",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero.","Erizo","CO","77° 21' 31.1"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","77° 21' 31.1"" W 8° 40' 13.4"" N","INVEMAR:SIMAC:1999","20",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capurganá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"urn:lsid:marinespecies.org:taxname:213380","2002","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5004167,149854,1806,179653,NA,"HumanObservation",FALSE,18,"4b95ce93-20ff-42ff-84a9-644bc0aada95","05","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1",-81.7333333,NA,1.031184e+12,213380,"Odontophora",1.031184e+12,"09","Echinometra",NA,"2002-09-05",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.031184e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Sonia Bejarano",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:IGU-1:2002:S2:000565",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","2","2002/09/05","metros cuadrados","San Andrés Isla","Iguana","12° 30' 1.5"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","SA","INVEMAR:SIMAC:InvVag:IGU-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.","Erizo","CO","81° 43' 59.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2003,"urn:lsid:marinespecies.org:taxname:213380","2003","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,11.3298611,149854,1806,179653,NA,"HumanObservation",FALSE,17,"4d8d449f-53cd-4c12-a93e-ae5323facf00","20","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Tayrona, Bahía Chengue C2 Estación CHE 2",-74.1286111,NA,1.066608e+12,213380,"Odontophora",1.066608e+12,"10","Echinometra",NA,"2003-10-20",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.066608e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Nelson Manrique",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.36,49,27.31,-10,NA,"Presente","Magdalena","INVEMAR:SIMAC:InvVag:CHE-2:2003:S3:001026",NA,NA,"Santa Marta",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2003/10/20","metros cuadrados",NA,"Chengue C2","11° 19' 47.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CHE","SA","INVEMAR:SIMAC:InvVag:CHE-2",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio, profundo.","Erizo","CO","74° 7' 42.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2003","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","74° 7' 42.9"" W 11° 19' 47.4"" N","INVEMAR:SIMAC:1999","20",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2004,"urn:lsid:marinespecies.org:taxname:213380","2004","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5131333,149854,1806,179653,NA,"HumanObservation",FALSE,18,"4f799ce9-9896-4736-bddb-e7bee5b1cbb2","28","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Wild Life Estación WLF 1",-81.7312333,NA,1096329600000,213380,"Odontophora",1096329600000,"09","Echinometra",NA,"2004-09-28",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1096329600000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Santiago Posada | Adriana Aguirre Aguirre",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,124,28.18,-18,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:WLF-1:2004:S3:001316",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2004/09/28","metros cuadrados","San Andrés Isla","Wild Life","12° 30' 47.2"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:WLF","SA","INVEMAR:SIMAC:InvVag:WLF-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio, profundo. Estación proyecto SIMAC. Monitoreo de temperatura en la estación de nivel medio.","Erizo","CO","81° 43' 52.4"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2004","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 43' 52.4"" W 12° 30' 47.2"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",1980,"urn:lsid:marinespecies.org:taxname:213380","1980","Echinometra lucunter",NA,510604,"4.0",NA,FALSE,213380,11.3349046707,149854,1806,179653,"EQU-75","PreservedSpecimen",FALSE,NA,"5104ce91-9188-460a-9635-8c7e138252e8",NA,"Camarodonta",510534,"f7777a70-e23c-436a-a0cb-9200bf87e194","Bahia de Nenguange",-74.0907058716,"MHNMC",3.31344e+11,213380,"Odontophora",3.31344e+11,NA,"Echinometra",NA,"1980-07-02T00:00:00Z",FALSE,"Echinacea","(Linne, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,NA,148744,510517,"INVEMAR",3.31344e+11,"Carinacea","Magaly Aubad, Beatriz Echeverry","Echinoidea","Echinidea",510518,"Caribe","Animalia","Magaly Aubad, Beatriz Echeverry",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.37,573,27.16,43,NA,NA,"MAGDALENA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2011,"urn:lsid:marinespecies.org:taxname:213380","2011","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5004167,149854,1806,179653,NA,"HumanObservation",FALSE,18,"52bbbf5d-85ca-49e2-87c1-a77e87aeaaed","31","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1",-81.7333333,NA,1314748800000,213380,"Odontophora",1314748800000,"08","Echinometra",NA,"2011-08-31",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1314748800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Luis Alfonso Gómez | Cindy Melissa Montero",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:IGU-1:2011:M4:002685",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2011/08/31","metros cuadrados","San Andrés Isla","Iguana","12° 30' 1.5"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","SA","INVEMAR:SIMAC:InvVag:IGU-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.","Erizo","CO","81° 43' 59.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2011","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2001,"urn:lsid:marinespecies.org:taxname:213380","2001","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,10.1748611,149854,1806,179653,NA,"HumanObservation",FALSE,19,"53f769bb-4933-49a1-8ab2-f0f2799a6cac","09","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Pavitos Estación PAV 1",-75.7706389,NA,1.007856e+12,213380,"Odontophora",1.007856e+12,"12","Echinometra",NA,"2001-12-09",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,9,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.007856e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Raul Navas Camacho | Nelson Manrique",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.19,107,28.7,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:PAV-1:2001:S3:000341",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2001/12/09","metros cuadrados","Isla Pavitos","Pavitos","10° 10' 29.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:PAV","SA","INVEMAR:SIMAC:InvVag:PAV-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel pofundidad somero, medio, profundo.","Erizo","CO","75° 46' 14.3"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2001","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 46' 14.3"" W 10° 10' 29.4"" N","INVEMAR:SIMAC:1999","20",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2010,"urn:lsid:marinespecies.org:taxname:213380","2010","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,10.1748611,149854,1806,179653,NA,"HumanObservation",FALSE,19,"559819ec-b522-4647-bdc2-28729ec0b1f6","13","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Pavitos Estación PAV 1",-75.7706389,NA,1281657600000,213380,"Odontophora",1281657600000,"08","Echinometra",NA,"2010-08-13",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,9,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1281657600000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Kelly Gómez Campo | Cindy Melissa Montero",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.19,107,28.7,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:PAV-1:2010:S1:002501",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","5","2010/08/13","metros cuadrados","Isla Pavitos","Pavitos","10° 10' 29.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:PAV","SA","INVEMAR:SIMAC:InvVag:PAV-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel pofundidad somero, medio, profundo.","Erizo","CO","75° 46' 14.3"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2010","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 46' 14.3"" W 10° 10' 29.4"" N","INVEMAR:SIMAC:1999","20",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2003,"urn:lsid:marinespecies.org:taxname:213380","2003","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,11.3298611,149854,1806,179653,NA,"HumanObservation",FALSE,17,"57ce2f21-4afa-4b17-959f-12ba51990d39","17","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Tayrona, Bahía Chengue C2 Estación CHE 2",-74.1286111,NA,1066348800000,213380,"Odontophora",1066348800000,"10","Echinometra",NA,"2003-10-17",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1066348800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Raul Navas Camacho | Isabel Cristina Chacón Gómez",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.36,49,27.31,-10,NA,"Presente","Magdalena","INVEMAR:SIMAC:InvVag:CHE-2:2003:P3:001010",NA,NA,"Santa Marta",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","2","2003/10/17","metros cuadrados",NA,"Chengue C2","11° 19' 47.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CHE","SA","INVEMAR:SIMAC:InvVag:CHE-2",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio, profundo.","Erizo","CO","74° 7' 42.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2003","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","74° 7' 42.9"" W 11° 19' 47.4"" N","INVEMAR:SIMAC:1999","20",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama",1989,"urn:lsid:marinespecies.org:taxname:213380","1989","Echinometra lucunter","observedindividualcount=2;",510604,"2.0","National Museum of Natural History, Smithsonian Institution",FALSE,213380,9.40332984924,149854,1806,179653,"E52921.360361","PreservedSpecimen",FALSE,NA,"57f07532-bc23-40d0-9c1d-9cd439898986","11","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Galeta Point, In Front Of Laboratory Seaward",-79.8600006104,"Invertebrate Zoology: Echinoderms",6.08256e+11,213380,"Odontophora",6.08256e+11,"4","Echinometra","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...]","1989-04-11T12:00:00Z",FALSE,"Echinacea","(Linnaeus)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,"Alcohol (Ethanol)",148744,510517,"USNM",6.08256e+11,"Carinacea","Ahearn, Cynthia","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Smithsonian Tropical Research Institute",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.1,55,28.19,-2,NA,NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
