"country","date_year","scientificNameID","year","scientificName","superfamilyid","individualCount","dropped","aphiaID","decimalLatitude","subclassid","phylumid","familyid","basisOfRecord","terrestrial","id","day","order","infraorderid","dataset_id","decimalLongitude","collectionCode","date_end","speciesid","superfamily","date_start","month","genus","bibliographicCitation","eventDate","brackish","superorder","absence","superorderid","genusid","originalScientificName","marine","subphylumid","infraclassid","institutionCode","date_mid","infraclass","class","infraorder","orderid","waterBody","kingdom","recordedBy","classid","phylum","species","coordinatePrecision","subphylum","subclass","family","kingdomid","node_id","sss","shoredistance","sst","bathymetry","catalogNumber","occurrenceStatus","maximumDepthInMeters","occurrenceID","collectionID","eventID","minimumDepthInMeters","depth","locality","identifiedBy","dynamicProperties","associatedReferences","stateProvince","scientificNameAuthorship","preparations","subspecies","subspeciesid","fieldNumber","verbatimDepth","occurrenceRemarks","county","modified","dateIdentified","specificEpithet","habitat","institutionID","organismID","samplingProtocol","continent","coordinateUncertaintyInMeters","eventRemarks","taxonID","vernacularName","locationRemarks","countryCode","datasetName","lifeStage","locationID","datasetID","associatedSequences","language","type","fieldNotes","organismQuantity","verbatimEventDate","sampleSizeUnit","verbatimLocality","verbatimLatitude","organismQuantityType","parentEventID","islandGroup","samplingEffort","taxonRank","verbatimLongitude","nomenclaturalCode","geodeticDatum","taxonomicStatus","previousIdentifications","verbatimCoordinates","sampleSizeValue","island","infraspecificEpithet","recordNumber","higherGeography","typeStatus","georeferenceSources","rightsHolder","disposition","otherCatalogNumbers","sex","locationAccordingTo","georeferencedBy","ownerInstitutionCode","higherGeographyID","georeferenceProtocol","georeferencedDate","georeferenceRemarks","license","identificationVerificationStatus","identificationRemarks","verbatimSRS","georeferenceVerificationStatus","verbatimCoordinateSystem","accessRights","footprintWKT","municipality","taxonRemarks","materialSampleID","references","minimumElevationInMeters","maximumElevationInMeters","eventTime"
"United States",1985,"urn:lsid:marinespecies.org:taxname:367850","1985","Lytechinus variegatus",510604,"1.0",FALSE,367850,24.5400009155,149854,1806,123179,"PreservedSpecimen",FALSE,"03dc12b1-1e9b-41df-8233-e72a2e19f548","10","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-81.4316711426,"Invertebrate Zoology: Echinoderms",484531200000,367850,"Odontophora",484531200000,"5","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1985-05-10T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",484531200000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","J. Miller",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.06,8479,26.87,23,"E39009.347352",NA,7.6,NA,NA,NA,6.1,6.85,"Florida Keys, Looe Key, Western Back Reef At West Boundary","Miller, J. E.","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Dry",NA,NA,NA,NA,NA,NA,NA,"1985-12-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama",1972,"urn:lsid:marinespecies.org:taxname:367850","1972","Lytechinus variegatus",510604,"3.0",FALSE,367850,9.55000019073,149854,1806,123179,"PreservedSpecimen",FALSE,"049afa50-f099-47a2-aba0-0b28df1be5c4","19","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-78.9833297729,"Invertebrate Zoology: Echinoderms",72489600000,367850,"Odontophora",72489600000,"4","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1972-04-19T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",72489600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","C. Dawson & M. Jones",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.13,82,28.23,-22,"E18814.326319",NA,NA,NA,NA,NA,NA,NA,"San Blas Islands, Pico Feo Island","Pawson, Dave L.","observedindividualcount=3;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2004,"urn:lsid:marinespecies.org:taxname:367850","2004","Lytechinus variegatus",510604,NA,FALSE,367850,-23.214,149854,1806,123179,"PreservedSpecimen",FALSE,"05103460-0bdb-4630-95a7-157a18421c29","20","Camarodonta",510534,"eddee438-1ec9-4e50-83ca-a7ee7bc324cc",-44.69,"Echinoderms",1085011200000,367850,"Odontophora",1085011200000,"5","Lytechinus",NA,"2004-05-20T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"MMA/BIO23",1085011200000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",36.01,101,23.7,2,"VVLBOP387",NA,3,NA,NA,NA,3,3,"Ilha da Bexiga Baia de Parati","Ventura, C.R.R.; Verrissimo, I.; Lima, R.N.P.; Barcellos, C.F.; OigmanPszczol, S.S",NA,NA,NA,"(Lamarck, 1816)",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1979,"urn:lsid:marinespecies.org:taxname:367850","1979","Lytechinus variegatus",510604,"7.0",FALSE,367850,32.1833000183,149854,1806,123179,"HumanObservation",FALSE,"05819451-f9ef-47f8-be1f-e9a79abfb3ed",NA,"Camarodonta",510534,"f3019ee2-a2f8-4a5c-acd9-1a546b363a17",-79.1832962036,"The SERTC Invertebrate Database: Invertebrates of the southeastern United States",287798400000,367850,"Odontophora",287798400000,NA,"Lytechinus",NA,"1979-02-14T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Marine Resources Research Institute, SCDNR",287798400000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.19,85898,24.65,63,"1131",NA,NA,NA,NA,NA,40.3,40.3,"39.6 miles @121 degrees off Charleston Light, SC","Pawson, David",NA,NA,NA,"(Leske, 1778)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1977,"urn:lsid:marinespecies.org:taxname:367850","1977","Lytechinus variegatus",510604,"1.0",FALSE,367850,28.5680999756,149854,1806,123179,"HumanObservation",FALSE,"059ab2f8-5edc-4945-90bc-7b1ec0d3d36d","30","Camarodonta",510534,"982d4bc2-c3f1-4018-befd-ed34b101e4b1",-83.2533035278,"DAUPHIN ISLAND MAFLA OCS data",241747200000,367850,"Odontophora",241747200000,"8","Lytechinus","US National Oceanographic Data Center. 2011. South Texas Outer Continental Shelf (STOCS) and Mississippi, Alabama, and Florida (MAFLA) Outer Continental Shelf study benthic organism sampling programs 1974-1978. US National Oceanographic Data Center. Silver Spring, Maryland, USA. Retrieve from http://obisusa.nbii.gov.","1977-08-30T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"BOEMRE",241747200000,"Carinacea","Echinoidea","Echinidea",510518,"Gulf of Mexico","Animalia","T.S. HOPKINS",123082,"Echinodermata","Lytechinus variegatus","10000.0","Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.76,54677,24.01,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2008,"urn:lsid:marinespecies.org:taxname:367850","2008","Lytechinus variegatus",510604,NA,FALSE,367850,9.7774167,149854,1806,123179,"HumanObservation",FALSE,"073ac993-1438-4901-a863-20629b14978c","01","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce",-75.7853889,NA,1222819200000,367850,"Odontophora",1222819200000,"10","Lytechinus",NA,"2008-10-01",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1222819200000,"Carinacea","Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Catalina Casas | Johanna Carolina Vega Sequeda",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",34.87,1436,28.87,8,NA,"present",6,"INVEMAR:SIMAC:InvVag:MAN-1:2008:S1:002114",NA,"INVEMAR:SIMAC:InvVag:MAN-1:2008-10-01",4,5,"Parque Nacional Natural Corales del Rosario y San Bernardo, Frente a Isla Mangle Estación MAN 1",NA,NA,NA,"Bolívar","(Lamarck, 1816)",NA,NA,NA,NA,NA,NA,"Cartagena de Indias",NA,NA,"variegatus","Area coralina","800250062-0",NA,"Protocolo SIMAC - Abundancia de invertebrados vágiles","SA",NA,"Nivel profundidad somero.",NA,"Erizo",NA,"CO","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2008",NA,"http://marineregions.org/mrgid/25303","INVEMAR:SIMAC:2008",NA,"es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2008/10/01","metros cuadrados","Mangle 1","9° 46' 38.7"" N","Individuos","INVEMAR:SIMAC:InvVag:MAN","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","75° 47' 7.4"" W","ICZN","WGS84","Válido","Lytechinus variegatus","75° 47' 7.4"" W 9° 46' 38.7"" N","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1981,"urn:lsid:marinespecies.org:taxname:367850","1981","Lytechinus variegatus",510604,"13.0",FALSE,367850,26.2802791595,149854,1806,123179,"PreservedSpecimen",FALSE,"0746504a-c579-47e9-bb60-be4bf58e2c45","19","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-82.7336120605,"Invertebrate Zoology: Echinoderms",364348800000,367850,"Odontophora",364348800000,"7","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1981-07-19T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",364348800000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Continental Shelf Associates For BLM/ MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.11,59174,25.45,32,"E40266.348725",NA,30.4,NA,NA,NA,30.4,30.4,"Fort Myers, West Of",NA,"observedindividualcount=13;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Alcohol (Ethanol)",NA,NA,"2/II-07-OTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1981,"urn:lsid:marinespecies.org:taxname:367850","1981","Lytechinus variegatus",510604,"1.0",FALSE,367850,32.4883308411,149854,1806,123179,"PreservedSpecimen",FALSE,"0799a712-612b-401e-9e9b-14040a355d42","3","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-78.8233337402,"Invertebrate Zoology: Echinoderms",373593600000,367850,"Odontophora",373593600000,"11","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1981-11-03T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",373593600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","South Carolina Marine Resources For  BLM/ MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.18,76696,24.54,56,"E30402.338528",NA,50,NA,NA,NA,50,50,"Off South Carolina","Boothe, B.","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Alcohol (Ethanol)",NA,NA,"810452",NA,NA,NA,NA,"1982-03-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1967,"urn:lsid:marinespecies.org:taxname:367850","1967","Lytechinus variegatus",510604,"17.0",FALSE,367850,27.6170005798,149854,1806,123179,"PreservedSpecimen",FALSE,"07cf487e-47da-4743-9cd4-8d2d2f93d403",NA,"Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-83.4670028687,"Invertebrate Zoology: Echinoderms",-78969600000,367850,"Odontophora",-78969600000,NA,"Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1967-07-02T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",-78969600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Florida Department of Natural Resources",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.94,66427,24.82,36,"E15100.322287",NA,37,NA,NA,NA,37,37,"36 Miles West Of Egmont Key","Serafy, D. K.","observedindividualcount=17;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2012,"urn:lsid:marinespecies.org:taxname:367850","2012","Lytechinus variegatus",510604,NA,FALSE,367850,10.1748611,149854,1806,123179,"HumanObservation",FALSE,"083bb6b3-bc5a-4147-be4f-85966e4cdf42","23","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce",-75.7706389,NA,1350950400000,367850,"Odontophora",1350950400000,"10","Lytechinus",NA,"2012-10-23",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1350950400000,"Carinacea","Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Diego Duque | Kelly Gómez Campo",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.19,107,28.7,8,NA,"present",19,"INVEMAR:SIMAC:InvVag:PAV-1:2012:M3:002842",NA,"INVEMAR:SIMAC:InvVag:PAV-1:2012-10-23",9,14,"Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Pavitos Estación PAV 1",NA,NA,NA,"Bolívar","(Lamarck, 1816)",NA,NA,NA,NA,NA,NA,"Cartagena de Indias",NA,NA,"variegatus","Area coralina","800250062-0",NA,"Protocolo SIMAC - Abundancia de invertebrados vágiles","SA",NA,"Nivel pofundidad somero, medio, profundo.",NA,"Erizo",NA,"CO","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2012",NA,"http://marineregions.org/mrgid/25303","INVEMAR:SIMAC:2012",NA,"es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2012/10/23","metros cuadrados","Pavitos","10° 10' 29.4"" N","Individuos","INVEMAR:SIMAC:InvVag:PAV","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","75° 46' 14.3"" W","ICZN","WGS84","Válido","Lytechinus variegatus","75° 46' 14.3"" W 10° 10' 29.4"" N","20","Isla Pavitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,"urn:lsid:marinespecies.org:taxname:367850","2003","Lytechinus variegatus",510604,NA,FALSE,367850,-23.043,149854,1806,123179,"PreservedSpecimen",FALSE,"0876af7c-dc12-4df4-a52f-d2bf5569b23f","2","Camarodonta",510534,"eddee438-1ec9-4e50-83ca-a7ee7bc324cc",-44.14,"Echinoderms",1070323200000,367850,"Odontophora",1070323200000,"12","Lytechinus",NA,"2003-12-02T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"MMA/BIO23",1070323200000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",36.03,42,23.68,17,"VVLBOP406",NA,16,NA,NA,NA,16,16,"Ilha dos Arrependidos","Ventura, C.R.R.; Verrissimo, I.; Lima, R.N.P.; Barcellos, C.F.; OigmanPszczol, S.S",NA,NA,NA,"(Lamarck, 1816)",NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1982,"urn:lsid:marinespecies.org:taxname:367850","1982","Lytechinus variegatus",510604,"4.0",FALSE,367850,25.2944393158,149854,1806,123179,"PreservedSpecimen",FALSE,"08c854a9-a750-47cf-af4c-bc37074622d6","8","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-81.8000030518,"Invertebrate Zoology: Echinoderms",408153600000,367850,"Odontophora",408153600000,"12","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1982-12-08T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",408153600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Continental Shelf Associates For BLM/ MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.18,61964,26.06,14,"E39096.347448",NA,16,NA,NA,NA,16,16,"Cape Sable, West Of",NA,"observedindividualcount=4;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Alcohol (Ethanol)",NA,NA,"3/II-51-OTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2010,"urn:lsid:marinespecies.org:taxname:367850","2010","Lytechinus variegatus",510604,NA,FALSE,367850,10.1748611,149854,1806,123179,"HumanObservation",FALSE,"08f11e04-3027-4e17-a570-c7480eea4420","12","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce",-75.7706389,NA,1281571200000,367850,"Odontophora",1281571200000,"08","Lytechinus",NA,"2010-08-12",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1281571200000,"Carinacea","Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Johanna Carolina Vega Sequeda | Cindy Melissa Montero",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.19,107,28.7,8,NA,"present",19,"INVEMAR:SIMAC:InvVag:PAV-1:2010:M4:002494",NA,"INVEMAR:SIMAC:InvVag:PAV-1:2010-08-12",9,14,"Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Pavitos Estación PAV 1",NA,NA,NA,"Bolívar","(Lamarck, 1816)",NA,NA,NA,NA,NA,NA,"Cartagena de Indias",NA,NA,"variegatus","Area coralina","800250062-0",NA,"Protocolo SIMAC - Abundancia de invertebrados vágiles","SA",NA,"Nivel pofundidad somero, medio, profundo.",NA,"Erizo",NA,"CO","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2010",NA,"http://marineregions.org/mrgid/25303","INVEMAR:SIMAC:2010",NA,"es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2010/08/12","metros cuadrados","Pavitos","10° 10' 29.4"" N","Individuos","INVEMAR:SIMAC:InvVag:PAV","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","75° 46' 14.3"" W","ICZN","WGS84","Válido","Lytechinus variegatus","75° 46' 14.3"" W 10° 10' 29.4"" N","20","Isla Pavitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1976,"urn:lsid:marinespecies.org:taxname:367850","1976","Lytechinus variegatus",510604,"1.0",FALSE,367850,32.5233001709,149854,1806,123179,"HumanObservation",FALSE,"093899c2-8494-4631-95c0-fb4c3eb439a4",NA,"Camarodonta",510534,"f3019ee2-a2f8-4a5c-acd9-1a546b363a17",-79.5999984741,"The SERTC Invertebrate Database: Invertebrates of the southeastern United States",192758400000,367850,"Odontophora",192758400000,NA,"Lytechinus",NA,"1976-02-10T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Marine Resources Research Institute, SCDNR",192758400000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.93,32196,22.74,19,"1130",NA,NA,NA,NA,NA,18,18,"19.2 miles @ 139 degrees off Charleston Light, SC","Pawson, David","temperature=16.3;",NA,NA,"(Leske, 1778)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
