"country","date_year","habitat","institutionID","scientificNameID","year","scientificName","superfamilyid","county","dropped","aphiaID","language","decimalLatitude","subclassid","type","phylumid","familyid","occurrenceStatus","basisOfRecord","terrestrial","fieldNotes","maximumDepthInMeters","id","day","order","organismQuantity","verbatimEventDate","infraorderid","sampleSizeUnit","island","dataset_id","locality","stateProvince","decimalLongitude","verbatimLocality","date_end","speciesid","occurrenceID","superfamily","verbatimLatitude","date_start","month","genus","organismQuantityType","samplingProtocol","parentEventID","eventDate","continent","eventID","brackish","superorder","scientificNameAuthorship","islandGroup","absence","samplingEffort","taxonRank","eventRemarks","superorderid","genusid","originalScientificName","marine","minimumDepthInMeters","subphylumid","infraclassid","vernacularName","institutionCode","countryCode","verbatimLongitude","date_mid","infraclass","class","infraorder","nomenclaturalCode","orderid","datasetName","geodeticDatum","taxonomicStatus","kingdom","waterBody","specificEpithet","recordedBy","classid","phylum","depth","previousIdentifications","species","locationID","verbatimCoordinates","subphylum","subclass","datasetID","family","kingdomid","sampleSizeValue","node_id","sss","shoredistance","sst","bathymetry","catalogNumber","collectionCode","collectionID","municipality","nameAccordingToID","minimumElevationInMeters","maximumElevationInMeters","preparations","nameAccordingTo","identifiedBy","verbatimSRS","modified","infraspecificEpithet","recordNumber","higherGeography","typeStatus","georeferenceSources","dynamicProperties","individualCount","associatedReferences","fieldNumber","bibliographicCitation","dateIdentified","references","georeferenceRemarks","eventTime","georeferencedDate","georeferencedBy","ownerInstitutionCode","locationRemarks","occurrenceRemarks","rightsHolder","locationAccordingTo","license","identificationVerificationStatus","identificationRemarks","georeferenceVerificationStatus","accessRights","higherGeographyID","georeferenceProtocol","disposition","otherCatalogNumbers","verbatimCoordinateSystem","verbatimDepth","coordinatePrecision","coordinateUncertaintyInMeters","sex","lifeStage"
"Colombia",2002,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2002","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5489166,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",6,"c30af206-57fb-44c2-a9c5-8adc64aa0001","13","Camarodonta","21","2002/11/13",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Acuario Estación ACU 2","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.69695,"Acuario 2",1037145600000,422490,"INVEMAR:SIMAC:InvVag:ACU-2:2002:S2:000676","Odontophora","12° 32' 56"" N",1037145600000,"11","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:ACU","2002-11-13","SA","INVEMAR:SIMAC:InvVag:ACU-2:2002-11-13",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 41' 49"" W",1037145600000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Juan Pablo Caldas | Sonia Bejarano",123082,"Echinodermata",4.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 41' 49"" W 12° 32' 56"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2002","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,790,28.18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2002","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5687,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",12,"c62dfeb0-ffa0-4952-9828-22b850ede0b8","14","Camarodonta","1","2002/11/14",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Emisario Estación EMI 1","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.7258,"Emisario 1",1.037232e+12,422490,"INVEMAR:SIMAC:InvVag:EMI-1:2002:M2:000694","Odontophora","12° 34' 7.3"" N",1.037232e+12,"11","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:EMI","2002-11-14","SA","INVEMAR:SIMAC:InvVag:EMI-1:2002-11-14",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad medio.",149855,206063,"Tripneustes ventricosus",TRUE,9,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 43' 32.8"" W",1.037232e+12,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Juan Pablo Caldas | Sonia Bejarano",123082,"Echinodermata",10.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 43' 32.8"" W 12° 34' 7.3"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2002","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,254,28.18,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2009,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2009","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5004167,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",18,"c663059c-b21a-4e92-8452-370ab4ad854d","16","Camarodonta","1","2009/12/16",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.7333333,"Iguana",1260921600000,422490,"INVEMAR:SIMAC:InvVag:IGU-1:2009:S1:002445","Odontophora","12° 30' 1.5"" N",1260921600000,"12","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","2009-12-16","SA","INVEMAR:SIMAC:InvVag:IGU-1:2009-12-16",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 43' 59.9"" W",1260921600000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2009","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Nacor Bolaños | Tomás López Londoño",123082,"Echinodermata",10.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2009","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2002","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5551833,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",6,"c81a1a45-7a4c-421b-8312-f4937e680fd9","07","Camarodonta","14","2002/11/07",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Acuario Estación ACU 1","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.6956166,"Acuario 1",1036627200000,422490,"INVEMAR:SIMAC:InvVag:ACU-1:2002:S3:000663","Odontophora","12° 33' 18.6"" N",1036627200000,"11","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:ACU","2002-11-07","SA","INVEMAR:SIMAC:InvVag:ACU-1:2002-11-07",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 41' 44.2"" W",1036627200000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Juan Pablo Caldas | Sonia Bejarano",123082,"Echinodermata",4.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 41' 44.2"" W 12° 33' 18.6"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2002","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,749,28.18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2002","Tripneustes ventricosus",510604,"Providencia",FALSE,422490,"es",13.3987167,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",18,"ca13009c-42d2-4a4b-a9aa-00a4cac275ed","19","Camarodonta","2","2002/10/19",510534,"metros cuadrados","Providencia","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, El Canal Estación CAN 2","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.3970667,"El Canal 2",1034985600000,422490,"INVEMAR:SIMAC:InvVag:CAN-2:2002:M5:000591","Odontophora","13° 23' 55.3"" N",1034985600000,"10","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CAN","2002-10-19","SA","INVEMAR:SIMAC:InvVag:CAN-2:2002-10-19",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad intermedio.",149855,206063,"Tripneustes ventricosus",TRUE,12,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 23' 49.4"" W",1034985600000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Pilar Herrón | Isabel Cristina Chacón Gómez",123082,"Echinodermata",15,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 23' 49.4"" W 13° 23' 55.3"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2002","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.74,2061,28.14,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guadeloupe",1969,NA,NA,"urn:lsid:marinespecies.org:taxname:422490","1969","Tripneustes ventricosus",510604,NA,FALSE,422490,NA,16.2033290863,149854,NA,1806,123179,NA,"PreservedSpecimen",FALSE,NA,NA,"cb9b3cde-697b-4244-a1de-b138ef284b01","11","Camarodonta",NA,NA,510534,NA,NA,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Grande-Terre, Pointe A Pitre, SE Of",NA,-61.438331604,NA,-15033600000,422490,NA,"Odontophora",NA,-15033600000,"7","Tripneustes",NA,NA,NA,"1969-07-11T12:00:00Z",NA,NA,FALSE,"Echinacea","(Lamarck)",NA,FALSE,NA,NA,NA,149855,206063,"Tripneustes ventricosus",TRUE,NA,148744,510517,NA,"USNM",NA,NA,-15033600000,"Carinacea","Echinoidea","Echinidea",NA,510518,NA,NA,NA,"Animalia","North Atlantic Ocean",NA,NA,123082,"Echinodermata",NA,NA,"Tripneustes ventricosus",NA,NA,"Echinozoa","Euechinoidea",NA,"Toxopneustidae",2,NA,"310922b4-9d0c-4de1-92d7-9b442d34765b",34.84,483,27.82,307,"E12111.319384","Invertebrate Zoology: Echinoderms",NA,NA,NA,NA,NA,"Dry",NA,"Serafy, D. K.",NA,NA,NA,NA,NA,NA,NA,"observedindividualcount=1;","1.0","National Museum of Natural History, Smithsonian Institution",NA,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas",1973,NA,NA,"urn:lsid:marinespecies.org:taxname:422490","1973","Tripneustes ventricosus",510604,NA,FALSE,422490,NA,23.4169998169,149854,NA,1806,123179,NA,"PreservedSpecimen",FALSE,NA,11,"cba4bb5d-3d1d-44b6-ab9a-21d88060dcad","4","Camarodonta",NA,NA,510534,NA,NA,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Great Bahama Bank",NA,-77.1330032349,NA,110678400000,422490,NA,"Odontophora",NA,110678400000,"7","Tripneustes",NA,NA,NA,"1973-07-05T00:00:00Z",NA,NA,FALSE,"Echinacea","(Lamarck)",NA,FALSE,NA,NA,NA,149855,206063,"Tripneustes ventricosus",TRUE,11,148744,510517,NA,"USNM",NA,NA,110678400000,"Carinacea","Echinoidea","Echinidea",NA,510518,NA,NA,NA,"Animalia","North Atlantic Ocean",NA,NA,123082,"Echinodermata",11,NA,"Tripneustes ventricosus",NA,NA,"Echinozoa","Euechinoidea",NA,"Toxopneustidae",2,NA,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.41,27710,27.31,20,"1013551.799817","Invertebrate Zoology",NA,NA,NA,NA,NA,"Alcohol (Ethanol)",NA,"Ahearn, Cynthia",NA,NA,NA,NA,NA,NA,NA,"observedindividualcount=1;","1.0","National Museum of Natural History, Smithsonian Institution",NA,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2001,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2001","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5489166,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",6,"cf3dc32d-4e91-41c3-8ba6-4cc93cf8c238","22","Camarodonta","1","2001/10/22",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Acuario Estación ACU 2","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.69695,"Acuario 2",1003708800000,422490,"INVEMAR:SIMAC:InvVag:ACU-2:2001:S2:000174","Odontophora","12° 32' 56"" N",1003708800000,"10","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:ACU","2001-10-22","SA","INVEMAR:SIMAC:InvVag:ACU-2:2001-10-22",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 41' 49"" W",1003708800000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2001","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Valeria Pizarro | Sonia Bejarano",123082,"Echinodermata",4.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 41' 49"" W 12° 32' 56"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2001","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,790,28.18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2012,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2012","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5131333,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",18,"d0e457e3-e189-43a3-a276-742a14195a4b","20","Camarodonta","1","2012/09/20",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Wild Life Estación WLF 1","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.7312333,"Wild Life",1348099200000,422490,"INVEMAR:SIMAC:InvVag:WLF-1:2012:S1:002788","Odontophora","12° 30' 47.2"" N",1348099200000,"09","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:WLF","2012-09-20","SA","INVEMAR:SIMAC:InvVag:WLF-1:2012-09-20",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio, profundo. Estación proyecto SIMAC. Monitoreo de temperatura en la estación de nivel medio.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 43' 52.4"" W",1348099200000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2012","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Raul Navas Camacho | Laura Angelica Niño Torres",123082,"Echinodermata",10.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 43' 52.4"" W 12° 30' 47.2"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2012","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,124,28.18,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2001,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2001","Tripneustes ventricosus",510604,"Providencia",FALSE,422490,"es",13.3672333,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",12,"d628c1e7-787c-4eb2-b6eb-145dd57fd79a","25","Camarodonta","1","2001/10/25",510534,"metros cuadrados","Providencia","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, The Bar Estación BAR 1","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.3969667,"The Bar 1",1.003968e+12,422490,"INVEMAR:SIMAC:InvVag:BAR-1:2001:S1:000294","Odontophora","13° 22' 2"" N",1.003968e+12,"10","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:BAR","2001-10-25","SA","INVEMAR:SIMAC:InvVag:BAR-1:2001-10-25",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero.",149855,206063,"Tripneustes ventricosus",TRUE,9,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 23' 49"" W",1.003968e+12,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2001","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Valeria Pizarro | Sonia Bejarano",123082,"Echinodermata",10.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 23' 49"" W 13° 22' 2"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2001","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.74,917,28.14,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1999,NA,NA,"urn:lsid:marinespecies.org:taxname:422490","1999","Tripneustes ventricosus",510604,NA,FALSE,422490,NA,-16.565,149854,NA,1806,123179,NA,"PreservedSpecimen",FALSE,NA,NA,"d64b2023-ccc1-42ef-bacb-9375841f9355","14","Camarodonta",NA,NA,510534,NA,NA,"300cb5e2-4431-4ec8-af71-8c6078305e50",NA,NA,-38.636,NA,929318400000,422490,NA,"Odontophora",NA,929318400000,"06","Tripneustes",NA,NA,NA,"1999-06-14T12:00:00Z",NA,NA,FALSE,"Echinacea","(Lamarck, 1816)",NA,FALSE,NA,NA,NA,149855,206063,"Tripneustes ventricosus",TRUE,NA,148744,510517,NA,"REVIZEE",NA,NA,929318400000,"Carinacea","Echinoidea","Echinidea",NA,510518,NA,NA,NA,"Animalia",NA,NA,NA,123082,"Echinodermata",NA,NA,"Tripneustes ventricosus",NA,NA,"Echinozoa","Euechinoidea",NA,"Toxopneustidae",2,NA,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",37.16,44958,26.24,2,"VLNVZ 03","Echinodermata",NA,NA,NA,NA,NA,NA,NA,"Ventura, C.R.R.; Lima, R.P.N.; Nobre, C.C.; Verísssimo, I.; Zama, P.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BA-1 D0438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2002","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5004167,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",18,"d663a981-85a0-4216-90e8-17199247b9df","05","Camarodonta","1","2002/09/05",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.7333333,"Iguana",1.031184e+12,422490,"INVEMAR:SIMAC:InvVag:IGU-1:2002:S5:000575","Odontophora","12° 30' 1.5"" N",1.031184e+12,"09","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","2002-09-05","SA","INVEMAR:SIMAC:InvVag:IGU-1:2002-09-05",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 43' 59.9"" W",1.031184e+12,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Animalia","Mar Caribe","ventricosus","María Catalina Reyes Nivia | Sonia Bejarano",123082,"Echinodermata",10.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2002","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
